id,key,value,type
15507538,separated,no,tiger
15507538,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15507720,highway,residential,regular
15507720,cfcc,A41,tiger
15507720,county,Braxton,addr
15507720,state,WV,addr
15507720,reviewed,no,tiger
15507950,access,private,regular
15507950,highway,service,regular
15507950,cfcc,A74,tiger
15507950,tlid,48841892,tiger
15507950,county,Braxton,addr
15507950,state,WV,addr
15507950,source,tiger_import_dch_v0.6_20070828,tiger
15507950,reviewed,no,tiger
15507950,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15508174,highway,residential,regular
15508174,cfcc,A41,tiger
15508174,tlid,48840683:48832757,tiger
15508174,county,Braxton,addr
15508174,state,WV,addr
15508174,source,tiger_import_dch_v0.6_20070828,tiger
15508174,reviewed,no,tiger
15508174,separated,no,tiger
15508174,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15508408,highway,residential,regular
15508408,cfcc,A41,tiger
15508408,county,Braxton,addr
15508408,state,WV,addr
15508408,reviewed,no,tiger
15508629,highway,track,regular
15508849,highway,residential,regular
15508849,cfcc,A41,tiger
15508849,tlid,48834155,tiger
15508849,county,Braxton,addr
15508849,state,WV,addr
15508849,source,tiger_import_dch_v0.6_20070828,tiger
15508849,reviewed,no,tiger
15508849,separated,no,tiger
15508849,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15509101,highway,residential,regular
15509101,cfcc,A41,tiger
15509101,tlid,48843086:48843087,tiger
15509101,county,Braxton,addr
15509101,state,WV,addr
15509101,source,tiger_import_dch_v0.6_20070828,tiger
15509101,reviewed,no,tiger
15509101,separated,no,tiger
15509101,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15509308,highway,residential,regular
15509308,cfcc,A41,tiger
15509308,tlid,48836719,tiger
15509308,county,Braxton,addr
15509308,state,WV,addr
15509308,source,tiger_import_dch_v0.6_20070828,tiger
15509308,reviewed,no,tiger
15509308,separated,no,tiger
15509308,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15509617,name,Grass Lick Road,regular
15509617,name_1,County Route 7/4,regular
15509617,highway,residential,regular
15509617,cfcc,A41,tiger
15509617,county,Braxton,addr
15509617,state,WV,addr
15509617,reviewed,no,tiger
15509617,name_base,Grass Lick,tiger
15509617,name_type,Rd,tiger
15509617,name_base_1,County Route 7/4,tiger
15509886,name,County Route 2/1 Shock Hollo,regular
15509886,highway,residential,regular
15509886,cfcc,A41,tiger
15509886,tlid,48840685,tiger
15509886,county,Braxton,addr
15509886,state,WV,addr
15509886,source,tiger_import_dch_v0.6_20070828,tiger
15509886,reviewed,no,tiger
15509886,name_base,County Route 2/1 Shock Hollo,tiger
15509886,separated,no,tiger
15509886,upload_uuid,bulk_upload.pl-dc954c8c-d2d3-4b86-8e51-5f73b741e029,tiger
15510172,name,Lower Creek Mill Road,regular
15510172,name_1,County Route 30/3,regular
15510172,highway,residential,regular
15510172,cfcc,A41,tiger
15510172,county,Braxton,addr
15510172,state,WV,addr
15510172,reviewed,no,tiger
15510172,name_base,Lower Creek Mill,tiger
15510172,name_type,Rd,tiger
15510172,name_base_1,County Route 30/3,tiger
15510405,name,County Route 7/2,regular
15510405,name_1,Bender Run Road,regular
15510405,highway,residential,regular
15510405,cfcc,A41,tiger
15510405,county,Braxton,addr
15510405,state,WV,addr
15510405,reviewed,no,tiger
15510405,name_base,County Route 7/2,tiger
15510405,name_base_1,Bender Run,tiger
15510405,name_type_1,Rd,tiger
15510641,name,5th Street,regular
15510641,highway,residential,regular
15510641,cfcc,A41,tiger
15510641,county,Braxton,addr
15510641,state,WV,addr
15510641,reviewed,no,tiger
15510641,name_base,5th,tiger
15510641,name_type,St,tiger
15510916,ref,US 19;WV 4,regular
15510916,name,Stonewall Jackson Highway,regular
15510916,lanes,2,regular
15510916,highway,primary,regular
15510916,cfcc,A21,tiger
15510916,county,Braxton,addr
15510916,state,WV,addr
15510916,name_base,Stonewall Jackson,tiger
15510916,name_type,Hwy,tiger
15510916,name_base_1,United States Route 19,tiger
15510916,name_base_2,State Route 4,tiger
15511196,ref,County Route 11,regular
15511196,name,Servia Road,regular
15511196,name_1,Servia-Eomira Road,regular
15511196,highway,tertiary,regular
15511196,cfcc,A43,tiger
15511196,county,Braxton,addr
15511196,state,WV,addr
15511196,reviewed,no,tiger
15511196,name_base,County Route 11,tiger
15511196,name_base_1,Servia-Eomira,tiger
15511196,name_type_1,Rd,tiger
15511444,name,County Route 4/11,regular
15511444,name_1,Right Fork-Big Knawl Road,regular
15511444,highway,residential,regular
15511444,cfcc,A41,tiger
15511444,county,Braxton,addr
15511444,state,WV,addr
15511444,reviewed,no,tiger
15511444,name_base,County Route 4/11,tiger
15511444,name_base_1,Right Fork-Big Knawl,tiger
15511444,name_type_1,Rd,tiger
15514712,highway,residential,regular
15514712,cfcc,A41,tiger
15514712,tlid,101329785,tiger
15514712,county,Cabell,addr
15514712,state,WV,addr
15514712,source,tiger_import_dch_v0.6_20070828,tiger
15514712,reviewed,no,tiger
15514712,separated,no,tiger
15514712,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15514940,highway,residential,regular
15514940,cfcc,A41,tiger
15514940,tlid,101333348:78724054:78724099:78732310:78732311,tiger
15514940,county,Cabell,addr
15514940,state,WV,addr
15514940,source,tiger_import_dch_v0.6_20070828,tiger
15514940,reviewed,no,tiger
15514940,separated,no,tiger
15514940,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15515122,highway,residential,regular
15515122,cfcc,A41,tiger
15515122,tlid,101330917,tiger
15515122,county,Cabell,addr
15515122,state,WV,addr
15515122,source,tiger_import_dch_v0.6_20070828,tiger
15515122,reviewed,no,tiger
15515122,separated,no,tiger
15515122,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15515328,highway,residential,regular
15515328,cfcc,A41,tiger
15515328,tlid,101316049,tiger
15515328,county,Cabell,addr
15515328,state,WV,addr
15515328,source,tiger_import_dch_v0.6_20070828,tiger
15515328,reviewed,no,tiger
15515328,separated,no,tiger
15515328,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15515524,highway,residential,regular
15515524,cfcc,A41,tiger
15515524,tlid,101323823,tiger
15515524,county,Cabell,addr
15515524,state,WV,addr
15515524,source,tiger_import_dch_v0.6_20070828,tiger
15515524,reviewed,no,tiger
15515524,separated,no,tiger
15515524,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15515739,access,private,regular
15515739,highway,service,regular
15515739,cfcc,A74,tiger
15515739,tlid,101331210:101331212:101331213,tiger
15515739,county,Cabell,addr
15515739,state,WV,addr
15515739,source,tiger_import_dch_v0.6_20070828,tiger
15515739,reviewed,no,tiger
15515739,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15515927,highway,residential,regular
15515927,cfcc,A41,tiger
15515927,tlid,101329620,tiger
15515927,county,Cabell,addr
15515927,state,WV,addr
15515927,source,tiger_import_dch_v0.6_20070828,tiger
15515927,reviewed,no,tiger
15515927,separated,no,tiger
15515927,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15516134,highway,service,regular
15516134,service,alley,regular
15516311,highway,service,regular
15516311,cfcc,A73,tiger
15516311,tlid,101339595,tiger
15516311,county,Cabell,addr
15516311,state,WV,addr
15516311,source,tiger_import_dch_v0.6_20070828,tiger
15516311,reviewed,no,tiger
15516311,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15516513,access,private,regular
15516513,highway,service,regular
15516513,cfcc,A74,tiger
15516513,tlid,101330120,tiger
15516513,county,Cabell,addr
15516513,state,WV,addr
15516513,source,tiger_import_dch_v0.6_20070828,tiger
15516513,reviewed,no,tiger
15516513,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15516714,highway,residential,regular
15516714,cfcc,A41,tiger
15516714,tlid,101329964,tiger
15516714,county,Cabell,addr
15516714,state,WV,addr
15516714,source,tiger_import_dch_v0.6_20070828,tiger
15516714,reviewed,no,tiger
15516714,separated,no,tiger
15516714,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15516895,name,Steer Bridge,regular
15516895,name_1,County Road 43/4,regular
15516895,highway,residential,regular
15516895,cfcc,A41,tiger
15516895,county,Cabell,addr
15516895,state,WV,addr
15516895,reviewed,no,tiger
15516895,name_base,Steer,tiger
15516895,name_type,Br,tiger
15516895,name_base_1,County Road 43/4,tiger
15517083,name,Orange Bowl Drive Lane,regular
15517083,highway,residential,regular
15517083,cfcc,A41,tiger
15517083,county,Cabell,addr
15517083,state,WV,addr
15517083,reviewed,no,tiger
15517083,postcode,25705,addr
15517083,name_base,Orange Bowl Drive,tiger
15517083,name_type,Ln,tiger
15517083,postcode,25705,addr
15517316,name,Kathi Lane,regular
15517316,highway,residential,regular
15517316,cfcc,A41,tiger
15517316,county,Cabell,addr
15517316,state,WV,addr
15517316,reviewed,no,tiger
15517316,name_base,Kathi,tiger
15517316,name_type,Ln,tiger
15517487,name,Brighton Way,regular
15517487,highway,residential,regular
15517487,cfcc,A41,tiger
15517487,county,Cabell,addr
15517487,state,WV,addr
15517487,reviewed,no,tiger
15517487,postcode,25705,addr
15517487,name_base,Brighton,tiger
15517487,name_type,Way,tiger
15517487,postcode,25705,addr
15517628,name,Signal Road,regular
15517628,access,private,regular
15517628,highway,service,regular
15517628,cfcc,A74,tiger
15517628,county,Cabell,addr
15517628,state,WV,addr
15517628,reviewed,no,tiger
15517628,name_base,Signal,tiger
15517628,name_type,Rd,tiger
15517810,name,Williamsburg Road,regular
15517810,highway,residential,regular
15517810,cfcc,A41,tiger
15517810,county,Cabell,addr
15517810,state,WV,addr
15517810,reviewed,no,tiger
15517810,name_base,Williamsburg,tiger
15517810,name_type,Rd,tiger
15517958,name,Ensley Street,regular
15517958,highway,residential,regular
15517958,cfcc,A41,tiger
15517958,county,Cabell,addr
15517958,state,WV,addr
15517958,reviewed,no,tiger
15517958,postcode,25703,addr
15517958,name_base,Ensley,tiger
15517958,name_type,St,tiger
15517958,postcode,25703,addr
15518121,name,North Altamont Road,regular
15518121,highway,residential,regular
15518121,cfcc,A41,tiger
15518121,county,Cabell,addr
15518121,state,WV,addr
15518121,reviewed,no,tiger
15518121,postcode,25701,addr
15518121,name_base,Altamont,tiger
15518121,name_type,Rd,tiger
15518121,name_direction_prefix,N,tiger
15518294,name,Lower Trace Creek Road,regular
15518294,name_1,County Road 31/4,regular
15518294,highway,track,regular
15518294,cfcc,A41,tiger
15518294,county,Cabell,addr
15518294,state,WV,addr
15518294,reviewed,no,tiger
15518294,postcode,25559,addr
15518294,name_base,Lower Trace Creek,tiger
15518294,name_type,Rd,tiger
15518294,postcode,25559,addr
15518294,name_base_1,County Road 31/4,tiger
15518437,ref,US 60,regular
15518437,name,Adams Avenue,regular
15518437,lanes,2,regular
15518437,oneway,yes,regular
15518437,highway,primary,regular
15518437,cfcc,A29,tiger
15518437,county,Cabell,addr
15518437,state,WV,addr
15518437,reviewed,no,tiger
15518437,name_base,Adams,tiger
15518437,name_type,Ave,tiger
15518437,name_base_1,United States Highway 60,tiger
15518550,name,Bowen Creek Road,regular
15518550,highway,residential,regular
15518550,cfcc,A41,tiger
15518550,county,Cabell,addr
15518550,state,WV,addr
15518550,reviewed,no,tiger
15518550,name_base,Bowen Creek,tiger
15518550,name_type,Rd,tiger
15518663,name,Norway Avenue,regular
15518663,highway,residential,regular
15518663,cfcc,A41,tiger
15518663,county,Cabell,addr
15518663,state,WV,addr
15518663,reviewed,no,tiger
15518663,postcode,25705,addr
15518663,name_base,Norway,tiger
15518663,name_type,Ave,tiger
15518663,postcode,25705,addr
15518663,postcode,25705,addr
15518783,access,private,regular
15518783,highway,service,regular
15518783,cfcc,A74,tiger
15518783,tlid,49925176,tiger
15518783,county,Calhoun,addr
15518783,state,WV,addr
15518783,source,tiger_import_dch_v0.6_20070828,tiger
15518783,reviewed,no,tiger
15518783,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15518897,highway,residential,regular
15518897,cfcc,A41,tiger
15518897,tlid,49925990:49925988,tiger
15518897,county,Calhoun,addr
15518897,state,WV,addr
15518897,source,tiger_import_dch_v0.6_20070828,tiger
15518897,reviewed,no,tiger
15518897,separated,no,tiger
15518897,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519014,highway,residential,regular
15519014,cfcc,A41,tiger
15519014,county,Calhoun,addr
15519014,state,WV,addr
15519014,reviewed,no,tiger
15519139,access,private,regular
15519139,highway,service,regular
15519139,cfcc,A74,tiger
15519139,tlid,49928243:49928244:49928092,tiger
15519139,county,Calhoun,addr
15519139,state,WV,addr
15519139,source,tiger_import_dch_v0.6_20070828,tiger
15519139,reviewed,no,tiger
15519139,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519247,highway,residential,regular
15519247,cfcc,A41,tiger
15519247,tlid,49923193:49923461,tiger
15519247,county,Calhoun,addr
15519247,state,WV,addr
15519247,source,tiger_import_dch_v0.6_20070828,tiger
15519247,reviewed,no,tiger
15519247,separated,no,tiger
15519247,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519368,name,Grand Boulevard,regular
15519368,highway,residential,regular
15519368,cfcc,A41,tiger
15519368,county,Cabell,addr
15519368,state,WV,addr
15519368,reviewed,no,tiger
15519368,postcode,25705,addr
15519368,name_base,Grand,tiger
15519368,name_type,Blvd,tiger
15519368,postcode,25705,addr
15519368,postcode,25705,addr
15519484,highway,residential,regular
15519484,cfcc,A41,tiger
15519484,tlid,49927956,tiger
15519484,county,Calhoun,addr
15519484,state,WV,addr
15519484,source,tiger_import_dch_v0.6_20070828,tiger
15519484,reviewed,no,tiger
15519484,separated,no,tiger
15519484,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519595,highway,track,regular
15519595,cfcc,A51,tiger
15519595,tlid,49924568,tiger
15519595,county,Calhoun,addr
15519595,state,WV,addr
15519595,source,tiger_import_dch_v0.6_20070828,tiger
15519595,reviewed,no,tiger
15519595,separated,no,tiger
15519595,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519704,highway,residential,regular
15519704,cfcc,A41,tiger
15519704,tlid,49926267,tiger
15519704,county,Calhoun,addr
15519704,state,WV,addr
15519704,source,tiger_import_dch_v0.6_20070828,tiger
15519704,reviewed,no,tiger
15519704,separated,no,tiger
15519704,upload_uuid,bulk_upload.pl-733f5144-85dc-415d-bcee-b031c440d114,tiger
15519826,name,Hazel Jay Estates,regular
15519826,highway,residential,regular
15519826,cfcc,A41,tiger
15519826,tlid,101326741,tiger
15519826,county,Cabell,addr
15519826,state,WV,addr
15519826,source,tiger_import_dch_v0.6_20070828,tiger
15519826,reviewed,no,tiger
15519826,name_base,Hazel Jay Estates,tiger
15519826,separated,no,tiger
15519826,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15519946,ref,US 60,regular
15519946,name,Midland Trail,regular
15519946,lanes,4,regular
15519946,highway,primary,regular
15519946,cfcc,A31,tiger
15519946,county,Cabell,addr
15519946,state,WV,addr
15519946,reviewed,no,tiger
15519946,name_base,Midland,tiger
15519946,name_type,Trl,tiger
15519946,name_base_1,State Route 101,tiger
15520076,name,Howells Mill-Union Ridge Road,regular
15520076,name_1,Seven Mile Creek Road,regular
15520076,name_2,County Road 1,regular
15520076,name_3,Seven Mile Creek-Dry Ridge Road,regular
15520076,name_4,County Road 11,regular
15520076,highway,residential,regular
15520076,cfcc,A41,tiger
15520076,county,Cabell,addr
15520076,state,WV,addr
15520076,reviewed,no,tiger
15520076,name_base,Howells Mill-Union Ridge,tiger
15520076,name_type,Rd,tiger
15520076,name_base_1,Seven Mile Creek,tiger
15520076,name_base_2,County Road 1,tiger
15520076,name_base_3,Seven Mile Creek-Dry Ridge,tiger
15520076,name_base_4,County Road 11,tiger
15520076,name_type_1,Rd,tiger
15520076,name_type_3,Rd,tiger
15520199,name,Upper Bowens Creek-Fire Tower,regular
15520199,name_1,County Road 49/2,regular
15520199,highway,residential,regular
15520199,cfcc,A41,tiger
15520199,tlid,101314603:101314466:101314630:101314632,tiger
15520199,county,Cabell,addr
15520199,state,WV,addr
15520199,source,tiger_import_dch_v0.6_20070828,tiger
15520199,reviewed,no,tiger
15520199,name_base,Upper Bowens Creek-Fire Tower,tiger
15520199,separated,no,tiger
15520199,name_base_1,County Road 49/2,tiger
15520199,upload_uuid,bulk_upload.pl-ddff1da1-5eea-4772-864b-f421658e8f1d,tiger
15520306,name,Parkview Estates Road,regular
15520306,highway,residential,regular
15520306,cfcc,A41,tiger
15520306,county,Calhoun,addr
15520306,state,WV,addr
15520306,reviewed,no,tiger
15520306,name_base,Parkview Estates,tiger
15520306,name_type,Rd,tiger
15520428,name,Everett Street,regular
15520428,highway,residential,regular
15520428,cfcc,A41,tiger
15520428,county,Cabell,addr
15520428,state,WV,addr
15520428,reviewed,no,tiger
15520428,postcode,25702,addr
15520428,name_base,Everett,tiger
15520428,name_type,St,tiger
15520428,postcode,25702,addr
15520547,ref,WV 16,regular
15520547,name,High Street,regular
15520547,lanes,2,regular
15520547,highway,primary,regular
15520547,cfcc,A31,tiger
15520547,county,Calhoun,addr
15520547,state,WV,addr
15520547,reviewed,no,tiger
15520547,name_base,High,tiger
15520547,name_type,St,tiger
15520547,name_base_1,State Route 16,tiger
15520678,name,4th Street,regular
15520678,highway,residential,regular
15520678,cfcc,A41,tiger
15520678,county,Cabell,addr
15520678,state,WV,addr
15520678,reviewed,no,tiger
15520678,postcode,25510,addr
15520678,name_base,4th,tiger
15520678,name_type,St,tiger
15520678,postcode,25510,addr
15520818,highway,residential,regular
15520818,cfcc,A41,tiger
15520818,tlid,49945239,tiger
15520818,county,Clay,addr
15520818,state,WV,addr
15520818,source,tiger_import_dch_v0.6_20070828,tiger
15520818,reviewed,no,tiger
15520818,separated,no,tiger
15520818,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15520964,highway,residential,regular
15520964,cfcc,A41,tiger
15520964,tlid,49947352,tiger
15520964,county,Clay,addr
15520964,state,WV,addr
15520964,source,tiger_import_dch_v0.6_20070828,tiger
15520964,reviewed,no,tiger
15520964,separated,no,tiger
15520964,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15521116,name,Long Street,regular
15521116,highway,residential,regular
15521116,cfcc,A41,tiger
15521116,county,Cabell,addr
15521116,state,WV,addr
15521116,reviewed,no,tiger
15521116,postcode,25504,addr
15521116,name_base,Long,tiger
15521116,name_type,St,tiger
15521116,postcode,25504,addr
15521249,name,North Englewood Road,regular
15521249,highway,residential,regular
15521249,cfcc,A41,tiger
15521249,county,Cabell,addr
15521249,state,WV,addr
15521249,reviewed,no,tiger
15521249,postcode,25701,addr
15521249,name_base,Englewood,tiger
15521249,name_type,Rd,tiger
15521249,postcode,25701,addr
15521249,name_direction_prefix,N,tiger
15521372,highway,residential,regular
15521372,cfcc,A41,tiger
15521372,tlid,49946248,tiger
15521372,county,Clay,addr
15521372,state,WV,addr
15521372,source,tiger_import_dch_v0.6_20070828,tiger
15521372,reviewed,no,tiger
15521372,separated,no,tiger
15521372,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15521550,name,Jim Mounts Road,regular
15521550,name_1,County Road 13,regular
15521550,highway,residential,regular
15521550,cfcc,A41,tiger
15521550,county,Cabell,addr
15521550,state,WV,addr
15521550,reviewed,no,tiger
15521550,name_base,Jim Mounts,tiger
15521550,name_type,Rd,tiger
15521550,name_base_1,County Road 13,tiger
15521715,name,Raceview Drive,regular
15521715,highway,residential,regular
15521715,cfcc,A41,tiger
15521715,county,Cabell,addr
15521715,state,WV,addr
15521715,reviewed,no,tiger
15521715,postcode,25545,addr
15521715,name_base,Raceview,tiger
15521715,name_type,Dr,tiger
15521715,postcode,25545,addr
15521868,highway,residential,regular
15521868,cfcc,A41,tiger
15521868,tlid,49949713,tiger
15521868,county,Clay,addr
15521868,state,WV,addr
15521868,source,tiger_import_dch_v0.6_20070828,tiger
15521868,reviewed,no,tiger
15521868,separated,no,tiger
15521868,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15522023,highway,track,regular
15522023,cfcc,A51,tiger
15522023,tlid,49944716,tiger
15522023,county,Clay,addr
15522023,state,WV,addr
15522023,source,tiger_import_dch_v0.6_20070828,tiger
15522023,reviewed,no,tiger
15522023,separated,no,tiger
15522023,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15522225,highway,track,regular
15522225,cfcc,A51,tiger
15522225,tlid,49948951,tiger
15522225,county,Clay,addr
15522225,state,WV,addr
15522225,source,tiger_import_dch_v0.6_20070828,tiger
15522225,reviewed,no,tiger
15522225,separated,no,tiger
15522225,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15522376,name,11th Avenue,regular
15522376,highway,residential,regular
15522376,cfcc,A41,tiger
15522376,county,Cabell,addr
15522376,state,WV,addr
15522376,reviewed,no,tiger
15522376,postcode,25701,addr
15522376,name_base,11th,tiger
15522376,name_type,Ave,tiger
15522376,postcode,25701,addr
15522490,name,Central Drive,regular
15522490,highway,residential,regular
15522490,cfcc,A41,tiger
15522490,county,Cabell,addr
15522490,state,WV,addr
15522490,reviewed,no,tiger
15522490,postcode,25510,addr
15522490,name_base,Central,tiger
15522490,name_type,Dr,tiger
15522490,postcode,25510,addr
15522490,postcode,25510,addr
15522490,postcode,25510,addr
15522490,postcode,25510,addr
15522490,postcode,25510,addr
15522635,name,Sequoia Drive,regular
15522635,highway,residential,regular
15522635,cfcc,A41,tiger
15522635,county,Cabell,addr
15522635,state,WV,addr
15522635,reviewed,no,tiger
15522635,postcode,25705,addr
15522635,name_base,Sequoia,tiger
15522635,name_type,Dr,tiger
15522635,postcode,25705,addr
15522748,name,Dava Lane,regular
15522748,highway,residential,regular
15522748,cfcc,A41,tiger
15522748,county,Cabell,addr
15522748,state,WV,addr
15522748,reviewed,no,tiger
15522748,name_base,Dava,tiger
15522748,name_type,Ln,tiger
15522869,name,County Route 13/7,regular
15522869,highway,residential,regular
15522869,cfcc,A41,tiger
15522869,tlid,48842382:48842383,tiger
15522869,county,Clay,addr
15522869,state,WV,addr
15522869,source,tiger_import_dch_v0.6_20070828,tiger
15522869,reviewed,no,tiger
15522869,name_base,County Route 13/7,tiger
15522869,separated,no,tiger
15522869,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15523036,name,County Route 44,regular
15523036,name_1,O Brion,regular
15523036,highway,residential,regular
15523036,cfcc,A41,tiger
15523036,tlid,49945162,tiger
15523036,county,Clay,addr
15523036,state,WV,addr
15523036,source,tiger_import_dch_v0.6_20070828,tiger
15523036,reviewed,no,tiger
15523036,name_base,County Route 44,tiger
15523036,separated,no,tiger
15523036,name_base_1,O Brion,tiger
15523036,upload_uuid,bulk_upload.pl-95dfe9c3-5c95-4ec0-9985-9cc7af4c9ac0,tiger
15523370,name,Locust Street,regular
15523370,highway,residential,regular
15523370,cfcc,A41,tiger
15523370,county,Clay,addr
15523370,state,WV,addr
15523370,reviewed,no,tiger
15523370,postcode,25043,addr
15523370,name_base,Locust,tiger
15523370,name_type,St,tiger
15523961,name,High Street,regular
15523961,highway,residential,regular
15523961,cfcc,A41,tiger
15523961,county,Clay,addr
15523961,state,WV,addr
15523961,reviewed,no,tiger
15523961,name_base,High,tiger
15523961,name_type,St,tiger
15524455,highway,track,regular
15524455,cfcc,A51,tiger
15524455,tlid,75078491:75064893,tiger
15524455,county,Fayette,addr
15524455,state,WV,addr
15524455,source,tiger_import_dch_v0.6_20070828,tiger
15524455,reviewed,no,tiger
15524455,separated,no,tiger
15524455,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15524743,highway,residential,regular
15524743,cfcc,A41,tiger
15524743,tlid,75065318,tiger
15524743,county,Fayette,addr
15524743,state,WV,addr
15524743,source,tiger_import_dch_v0.6_20070828,tiger
15524743,reviewed,no,tiger
15524743,separated,no,tiger
15524743,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15524939,highway,residential,regular
15524939,cfcc,A41,tiger
15524939,tlid,75065133,tiger
15524939,county,Fayette,addr
15524939,state,WV,addr
15524939,source,tiger_import_dch_v0.6_20070828,tiger
15524939,reviewed,no,tiger
15524939,separated,no,tiger
15524939,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15525118,access,private,regular
15525118,highway,service,regular
15525118,cfcc,A74,tiger
15525118,tlid,75070563,tiger
15525118,county,Fayette,addr
15525118,state,WV,addr
15525118,source,tiger_import_dch_v0.6_20070828,tiger
15525118,reviewed,no,tiger
15525118,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15525354,highway,residential,regular
15525354,cfcc,A41,tiger
15525354,tlid,75072910,tiger
15525354,county,Fayette,addr
15525354,state,WV,addr
15525354,source,tiger_import_dch_v0.6_20070828,tiger
15525354,reviewed,no,tiger
15525354,separated,no,tiger
15525354,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15525611,highway,residential,regular
15525611,cfcc,A41,tiger
15525611,tlid,75086938,tiger
15525611,county,Fayette,addr
15525611,state,WV,addr
15525611,source,tiger_import_dch_v0.6_20070828,tiger
15525611,reviewed,no,tiger
15525611,separated,no,tiger
15525611,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15525793,highway,residential,regular
15525793,cfcc,A41,tiger
15525793,county,Fayette,addr
15525793,state,WV,addr
15525793,reviewed,no,tiger
15525922,access,private,regular
15525922,highway,service,regular
15525922,cfcc,A74,tiger
15525922,tlid,75077636,tiger
15525922,county,Fayette,addr
15525922,state,WV,addr
15525922,source,tiger_import_dch_v0.6_20070828,tiger
15525922,reviewed,no,tiger
15525922,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15526053,highway,residential,regular
15526053,cfcc,A41,tiger
15526053,tlid,75081650,tiger
15526053,county,Fayette,addr
15526053,state,WV,addr
15526053,source,tiger_import_dch_v0.6_20070828,tiger
15526053,reviewed,no,tiger
15526053,separated,no,tiger
15526053,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15526189,highway,residential,regular
15526189,cfcc,A41,tiger
15526189,tlid,75077565,tiger
15526189,county,Fayette,addr
15526189,state,WV,addr
15526189,source,tiger_import_dch_v0.6_20070828,tiger
15526189,reviewed,no,tiger
15526189,separated,no,tiger
15526189,upload_uuid,bulk_upload.pl-20cb36ea-7b14-4d99-a6e4-3593934d7f74,tiger
15526372,highway,service,regular
15526372,service,driveway,regular
15526495,highway,residential,regular
15526495,cfcc,A41,tiger
